scene_id,predicted_room_id,class_id,class_label,gt_class_present_in_room,gt_class_present_in_scene,num_gt_instances_in_room,belief
00843-DYehNKdT76V,1_4,81,card,0,0,0,0.0
00843-DYehNKdT76V,1_4,82,cardboard,0,0,0,0.9999448524241088
00843-DYehNKdT76V,1_4,83,cart,0,0,0,0.0
00843-DYehNKdT76V,1_4,84,cash register,0,0,0,0.0
00843-DYehNKdT76V,1_4,85,casket,0,0,0,0.0
00843-DYehNKdT76V,1_4,86,cassette,0,0,0,0.0
00843-DYehNKdT76V,1_4,87,cat,0,0,0,0.8217238834510237
00843-DYehNKdT76V,1_4,88,cat food,0,0,0,0.0
00843-DYehNKdT76V,1_4,89,cat litter box,0,0,0,0.0
00843-DYehNKdT76V,1_4,90,cat tree,0,0,0,0.0
00843-DYehNKdT76V,1_4,91,cd,0,0,0,0.0
00843-DYehNKdT76V,1_4,92,ceiling arch,0,0,0,0.0
00843-DYehNKdT76V,1_4,93,ceiling chassis,0,0,0,0.9999961631394734
00843-DYehNKdT76V,1_4,94,ceiling ladder,0,0,0,0.0
00843-DYehNKdT76V,1_4,95,ceramics,0,0,0,0.0
00843-DYehNKdT76V,1_4,96,chain,0,0,0,0.0
00843-DYehNKdT76V,1_4,97,chair,0,1,0,0.0
00843-DYehNKdT76V,1_4,98,chair stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,99,chassis,0,0,0,0.0
00843-DYehNKdT76V,1_4,100,chest,0,0,0,0.0
00843-DYehNKdT76V,1_4,101,child car seat,0,0,0,0.0
00843-DYehNKdT76V,1_4,102,christmas tree,0,0,0,0.0
00843-DYehNKdT76V,1_4,103,clarinet,0,0,0,0.0
00843-DYehNKdT76V,1_4,104,cleaner,0,0,0,0.0
00843-DYehNKdT76V,1_4,105,clock,0,0,0,0.0
00843-DYehNKdT76V,1_4,106,closet door,0,0,0,0.0
00843-DYehNKdT76V,1_4,107,cloth,0,0,0,0.0
00843-DYehNKdT76V,1_4,108,cloth holder,0,0,0,0.0
00843-DYehNKdT76V,1_4,109,clothes,0,0,0,0.0
00843-DYehNKdT76V,1_4,110,clothes container,0,0,0,0.0
00843-DYehNKdT76V,1_4,111,clothes dryer,0,0,0,0.0
00843-DYehNKdT76V,1_4,112,clothes rack,0,0,0,0.0
00843-DYehNKdT76V,1_4,113,clutter,0,0,0,0.0
00843-DYehNKdT76V,1_4,114,coaster,0,0,0,0.0
00843-DYehNKdT76V,1_4,115,coffee maker,0,0,0,0.0
00843-DYehNKdT76V,1_4,116,coffee table,0,1,0,0.0
00843-DYehNKdT76V,1_4,117,compressor,0,0,0,0.0
00843-DYehNKdT76V,1_4,118,computer,0,0,0,0.0
00843-DYehNKdT76V,1_4,119,computer equipment,0,0,0,0.0
00843-DYehNKdT76V,1_4,120,cone,0,0,0,0.0
00843-DYehNKdT76V,1_4,121,construction stuff,0,0,0,0.0
00843-DYehNKdT76V,1_4,122,container,0,0,0,0.0
00843-DYehNKdT76V,1_4,123,controller,0,1,0,0.0
00843-DYehNKdT76V,1_4,124,cosmetics,0,0,0,0.0
00843-DYehNKdT76V,1_4,125,counter door,0,0,0,0.0
00843-DYehNKdT76V,1_4,126,countertop,0,0,0,0.0
00843-DYehNKdT76V,1_4,127,countertop item,0,0,0,0.0
00843-DYehNKdT76V,1_4,128,cover,0,0,0,0.0
00843-DYehNKdT76V,1_4,129,cross,0,0,0,0.0
00843-DYehNKdT76V,1_4,130,crutches,0,0,0,0.0
00843-DYehNKdT76V,1_4,131,cup,0,0,0,0.0
00843-DYehNKdT76V,1_4,132,curb,0,0,0,0.0
00843-DYehNKdT76V,1_4,133,curtain,0,1,0,0.0
00843-DYehNKdT76V,1_4,134,cushion,0,0,0,0.0
00843-DYehNKdT76V,1_4,135,cutlery,0,0,0,0.0
00843-DYehNKdT76V,1_4,136,cyp,0,0,0,0.0
00843-DYehNKdT76V,1_4,137,dartboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,138,decoder,0,0,0,0.0
00843-DYehNKdT76V,1_4,139,decoration,0,0,0,0.0
00843-DYehNKdT76V,1_4,140,dehumidifier,0,0,0,0.0
00843-DYehNKdT76V,1_4,141,den,0,0,0,0.0
00843-DYehNKdT76V,1_4,142,desk,0,0,0,0.0
00843-DYehNKdT76V,1_4,143,desk door,0,0,0,0.0
00843-DYehNKdT76V,1_4,144,dinnerware,0,0,0,0.0
00843-DYehNKdT76V,1_4,145,diploma,0,0,0,0.0
00843-DYehNKdT76V,1_4,146,dirt ground,0,0,0,0.0
00843-DYehNKdT76V,1_4,147,dish rack,0,0,0,0.0
00843-DYehNKdT76V,1_4,148,dishwasher,0,0,0,0.0
00843-DYehNKdT76V,1_4,149,dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_4,150,display case,0,0,0,0.0
00843-DYehNKdT76V,1_4,151,document,0,1,0,0.0
00843-DYehNKdT76V,1_4,152,document holder,0,0,0,0.0
00843-DYehNKdT76V,1_4,153,dog leash,0,0,0,0.0
00843-DYehNKdT76V,1_4,154,dog toy,0,0,0,0.0
00843-DYehNKdT76V,1_4,155,doily,0,0,0,0.0
00843-DYehNKdT76V,1_4,156,doll,0,0,0,0.0
00843-DYehNKdT76V,1_4,157,door screen,0,0,0,0.0
00843-DYehNKdT76V,1_4,158,drawer,0,0,0,0.0
00843-DYehNKdT76V,1_4,159,drawer cart,0,0,0,0.0
00843-DYehNKdT76V,1_4,160,dressing table,0,0,0,0.0
00843-DYehNKdT76V,1_4,161,drill,0,0,0,0.0
00843-DYehNKdT76V,1_4,162,drum,0,0,0,0.0
00843-DYehNKdT76V,1_4,163,dustpan,0,0,0,0.0
00843-DYehNKdT76V,1_4,164,dvd,0,0,0,0.0
00843-DYehNKdT76V,1_4,165,easel,0,0,0,0.0
00843-DYehNKdT76V,1_4,166,electric hub,0,0,0,0.0
00843-DYehNKdT76V,1_4,167,electric wire casing,0,0,0,0.0
00843-DYehNKdT76V,1_4,168,electrical box,0,0,0,0.0
00843-DYehNKdT76V,1_4,169,electrical device,1,1,2,0.0
00843-DYehNKdT76V,1_4,170,electrical installation,0,0,0,0.0
00843-DYehNKdT76V,1_4,171,elevator,0,0,0,0.0
00843-DYehNKdT76V,1_4,172,exercise ball,0,0,0,0.0
00843-DYehNKdT76V,1_4,173,exercise bike,0,0,0,0.0
00843-DYehNKdT76V,1_4,174,exercise equipment,0,0,0,0.0
00843-DYehNKdT76V,1_4,175,exercise ladder,0,0,0,0.0
00843-DYehNKdT76V,1_4,176,exercise mat,0,0,0,0.0
00843-DYehNKdT76V,1_4,177,exhibition panel,0,0,0,0.0
00843-DYehNKdT76V,1_4,178,extractor hood,0,1,0,0.0
00843-DYehNKdT76V,1_4,179,eyeglasses,0,0,0,0.0
00843-DYehNKdT76V,1_4,180,fan,0,0,0,0.0
00843-DYehNKdT76V,1_4,181,faucet,1,1,2,0.0
00843-DYehNKdT76V,1_4,182,fire extinguisher,0,0,0,0.0
00843-DYehNKdT76V,1_4,183,fireplace,0,0,0,0.0
00843-DYehNKdT76V,1_4,184,fireplace tool set,0,0,0,0.0
00843-DYehNKdT76V,1_4,185,firewood,0,0,0,0.0
00843-DYehNKdT76V,1_4,186,fishing rod,0,0,0,0.0
00843-DYehNKdT76V,1_4,187,flag,0,0,0,0.0
00843-DYehNKdT76V,1_4,188,flashlight,0,0,0,0.0
00843-DYehNKdT76V,1_4,189,floor stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,190,flower stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,191,flowerbed,0,0,0,0.0
00843-DYehNKdT76V,1_4,192,flush,0,0,0,0.0
00843-DYehNKdT76V,1_4,193,flush button,0,0,0,0.0
00843-DYehNKdT76V,1_4,194,flush push,0,0,0,0.0
00843-DYehNKdT76V,1_4,195,foam,0,0,0,0.47010597031243595
00843-DYehNKdT76V,1_4,196,folding stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,197,food,0,0,0,0.0
00843-DYehNKdT76V,1_4,198,food processor,0,0,0,0.0
00843-DYehNKdT76V,1_4,199,food stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,200,foosball table,0,0,0,0.0
00843-DYehNKdT76V,1_4,201,foot spa,0,0,0,0.0
00843-DYehNKdT76V,1_4,202,football,0,0,0,0.0
00843-DYehNKdT76V,1_4,203,footstool,0,0,0,0.0
00843-DYehNKdT76V,1_4,204,frame,0,0,0,0.0
00843-DYehNKdT76V,1_4,205,fruit,0,0,0,0.0
00843-DYehNKdT76V,1_4,206,fume cupboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,207,fur,0,0,0,0.0
00843-DYehNKdT76V,1_4,208,furnace,0,0,0,0.0
00843-DYehNKdT76V,1_4,209,furniture,0,0,0,0.0
00843-DYehNKdT76V,1_4,210,game,0,0,0,0.0
00843-DYehNKdT76V,1_4,211,game console,0,0,0,0.0
00843-DYehNKdT76V,1_4,212,gap,0,0,0,0.0
00843-DYehNKdT76V,1_4,213,garage door motor,0,0,0,0.0
00843-DYehNKdT76V,1_4,214,garage door opener,0,0,0,0.0
00843-DYehNKdT76V,1_4,215,garage door opener railing,0,0,0,0.0
00843-DYehNKdT76V,1_4,216,gas box,0,0,0,0.0
00843-DYehNKdT76V,1_4,217,gas container,0,0,0,0.0
00843-DYehNKdT76V,1_4,218,gas meter,0,0,0,0.0
00843-DYehNKdT76V,1_4,219,gauge,0,0,0,0.0
00843-DYehNKdT76V,1_4,220,gift,0,0,0,0.0
00843-DYehNKdT76V,1_4,221,glass,0,1,0,0.05070305724627089
00843-DYehNKdT76V,1_4,222,glasses,0,0,0,0.0
00843-DYehNKdT76V,1_4,223,globe,0,0,0,0.0
00843-DYehNKdT76V,1_4,224,globe stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,225,gloves,0,0,0,0.0
00843-DYehNKdT76V,1_4,226,glue,0,0,0,0.0
00843-DYehNKdT76V,1_4,227,goalpost,0,0,0,0.0
00843-DYehNKdT76V,1_4,228,golf sticks,0,0,0,0.0
00843-DYehNKdT76V,1_4,229,grab bar,0,0,0,0.0
00843-DYehNKdT76V,1_4,230,grass,0,0,0,0.0
00843-DYehNKdT76V,1_4,231,grate,0,0,0,0.0
00843-DYehNKdT76V,1_4,232,gravel,0,0,0,0.0
00843-DYehNKdT76V,1_4,233,groceries,0,0,0,0.0
00843-DYehNKdT76V,1_4,234,guitar,0,0,0,0.0
00843-DYehNKdT76V,1_4,235,gun,0,0,0,0.0
00843-DYehNKdT76V,1_4,236,gym rope,0,0,0,0.0
00843-DYehNKdT76V,1_4,237,hair brush,0,0,0,0.0
00843-DYehNKdT76V,1_4,238,hair dryer,0,0,0,0.0
00843-DYehNKdT76V,1_4,239,hammer,0,0,0,0.0
00843-DYehNKdT76V,1_4,240,hammock,0,0,0,0.0
00843-DYehNKdT76V,1_4,241,hand dryer,0,0,0,0.0
00843-DYehNKdT76V,1_4,242,handcart,0,0,0,0.0
00843-DYehNKdT76V,1_4,243,handkerchiefs,0,0,0,0.0
00843-DYehNKdT76V,1_4,244,handle,0,0,0,0.6922120619734865
00843-DYehNKdT76V,1_4,245,hanger,0,1,0,0.0
00843-DYehNKdT76V,1_4,246,hat,0,0,0,0.0
00843-DYehNKdT76V,1_4,247,hatch,0,0,0,0.0
00843-DYehNKdT76V,1_4,248,headboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,249,headphones,0,0,0,0.0
00843-DYehNKdT76V,1_4,250,heater,0,0,0,0.0
00843-DYehNKdT76V,1_4,251,heater piping,0,0,0,0.0
00843-DYehNKdT76V,1_4,252,holder,0,0,0,0.0
00843-DYehNKdT76V,1_4,253,holy cross,0,0,0,0.0
00843-DYehNKdT76V,1_4,254,hook,0,0,0,0.0
00843-DYehNKdT76V,1_4,255,hose,0,0,0,0.0
00843-DYehNKdT76V,1_4,256,hourglass,0,0,0,0.0
00843-DYehNKdT76V,1_4,257,hoverboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,258,ice maker,0,0,0,0.0
00843-DYehNKdT76V,1_4,259,information,0,0,0,0.0
00843-DYehNKdT76V,1_4,260,installation,0,0,0,0.0
00843-DYehNKdT76V,1_4,261,instrument,0,0,0,0.0
00843-DYehNKdT76V,1_4,262,iron,0,0,0,0.0
00843-DYehNKdT76V,1_4,263,ironing board,0,0,0,0.0
00843-DYehNKdT76V,1_4,264,jewelry,0,0,0,0.0
00843-DYehNKdT76V,1_4,265,jug,0,0,0,0.0
00843-DYehNKdT76V,1_4,266,keg,0,0,0,0.0
00843-DYehNKdT76V,1_4,267,kettle,0,1,0,0.0
00843-DYehNKdT76V,1_4,268,keys,0,0,0,0.0
00843-DYehNKdT76V,1_4,269,kitchen appliance,0,1,0,0.0
00843-DYehNKdT76V,1_4,270,kitchen handle,0,0,0,0.0
00843-DYehNKdT76V,1_4,271,kitchen island,0,1,0,0.0
00843-DYehNKdT76V,1_4,272,kitchen utensil,0,0,0,0.0
00843-DYehNKdT76V,1_4,273,knife,0,1,0,0.6965868876116862
00843-DYehNKdT76V,1_4,274,knob,0,0,0,0.0
00843-DYehNKdT76V,1_4,275,lace doily,0,0,0,0.0
00843-DYehNKdT76V,1_4,276,ladder,0,0,0,0.0
00843-DYehNKdT76V,1_4,277,landing,0,0,0,0.0
00843-DYehNKdT76V,1_4,278,laundry,0,0,0,0.0
00843-DYehNKdT76V,1_4,279,lawn mower,0,0,0,0.0
00843-DYehNKdT76V,1_4,280,level,0,0,0,0.0
00843-DYehNKdT76V,1_4,281,lid,0,0,0,0.0
00843-DYehNKdT76V,1_4,282,light,0,1,0,0.0
00843-DYehNKdT76V,1_4,283,lighter,0,0,0,0.0
00843-DYehNKdT76V,1_4,284,liquid,0,0,0,0.0
00843-DYehNKdT76V,1_4,285,locker,0,0,0,0.0
00843-DYehNKdT76V,1_4,286,machine,0,0,0,0.0
00843-DYehNKdT76V,1_4,287,mailbox,0,0,0,0.0
00843-DYehNKdT76V,1_4,288,mannequin,0,0,0,0.0
00843-DYehNKdT76V,1_4,289,map,0,0,0,0.0
00843-DYehNKdT76V,1_4,290,mascot,0,0,0,0.0
00843-DYehNKdT76V,1_4,291,massage bed,0,0,0,0.0
00843-DYehNKdT76V,1_4,292,material,0,0,0,0.0
00843-DYehNKdT76V,1_4,293,measuring tape,0,0,0,0.0
00843-DYehNKdT76V,1_4,294,medical lamp,0,0,0,0.0
00843-DYehNKdT76V,1_4,295,medical object,0,0,0,0.0
00843-DYehNKdT76V,1_4,296,menu,0,0,0,0.0
00843-DYehNKdT76V,1_4,297,meshwork,0,0,0,0.0
00843-DYehNKdT76V,1_4,298,meter,0,0,0,0.0
00843-DYehNKdT76V,1_4,299,microphone,0,0,0,0.0
00843-DYehNKdT76V,1_4,300,microphone accessory,0,0,0,0.0
00843-DYehNKdT76V,1_4,301,microwave,0,1,0,0.0
00843-DYehNKdT76V,1_4,302,mirror,1,1,2,0.0
00843-DYehNKdT76V,1_4,303,model,0,0,0,0.0
00843-DYehNKdT76V,1_4,304,modem,0,0,0,0.0
00843-DYehNKdT76V,1_4,305,mop,0,0,0,0.0
00843-DYehNKdT76V,1_4,306,mortar,0,0,0,0.0
00843-DYehNKdT76V,1_4,307,motorcycle,0,0,0,0.0
00843-DYehNKdT76V,1_4,308,music equipment,0,0,0,0.0
00843-DYehNKdT76V,1_4,309,napkin,0,0,0,0.0
00843-DYehNKdT76V,1_4,310,nightstand,0,1,0,0.0
00843-DYehNKdT76V,1_4,311,oar,0,0,0,0.0
00843-DYehNKdT76V,1_4,312,object,0,0,0,0.0
00843-DYehNKdT76V,1_4,313,objects,0,0,0,0.0
00843-DYehNKdT76V,1_4,314,outlet,0,0,0,0.0
00843-DYehNKdT76V,1_4,315,oven,0,1,0,0.0
00843-DYehNKdT76V,1_4,316,overhang,0,0,0,0.4459444170783574
00843-DYehNKdT76V,1_4,317,pad,0,0,0,0.0
00843-DYehNKdT76V,1_4,318,painting stuff,0,0,0,0.6131287356062431
00843-DYehNKdT76V,1_4,319,pan,0,0,0,0.016484057162154953
00843-DYehNKdT76V,1_4,320,panel,0,0,0,0.0
00843-DYehNKdT76V,1_4,321,pantry,0,0,0,0.0
00843-DYehNKdT76V,1_4,322,paper holder,0,0,0,0.0
00843-DYehNKdT76V,1_4,323,paper storage,0,0,0,0.0
00843-DYehNKdT76V,1_4,324,paper towel,0,0,0,0.0
00843-DYehNKdT76V,1_4,325,parapet,0,0,0,0.0
00843-DYehNKdT76V,1_4,326,partial,0,0,0,0.980807189880646
00843-DYehNKdT76V,1_4,327,pavement,0,0,0,0.0
00843-DYehNKdT76V,1_4,328,pedestal,0,0,0,0.0
00843-DYehNKdT76V,1_4,329,pen,0,0,0,0.0
00843-DYehNKdT76V,1_4,330,pendant,0,0,0,0.0
00843-DYehNKdT76V,1_4,331,pet bed,0,0,0,0.0
00843-DYehNKdT76V,1_4,332,pet bowl,0,0,0,0.0
00843-DYehNKdT76V,1_4,333,phone,0,1,0,0.0
00843-DYehNKdT76V,1_4,334,photo mount,0,0,0,0.0
00843-DYehNKdT76V,1_4,335,photo stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,336,piano,0,0,0,0.0
00843-DYehNKdT76V,1_4,337,pillow,0,1,0,0.0
00843-DYehNKdT76V,1_4,338,pitchfork,0,0,0,0.0
00843-DYehNKdT76V,1_4,339,place mat,0,0,0,0.0
00843-DYehNKdT76V,1_4,340,plane,0,0,0,0.0
00843-DYehNKdT76V,1_4,341,plank,0,0,0,0.0
00843-DYehNKdT76V,1_4,342,plant,1,1,1,0.0
00843-DYehNKdT76V,1_4,343,plant ornament,0,0,0,0.0
00843-DYehNKdT76V,1_4,344,platform,0,0,0,0.0
00843-DYehNKdT76V,1_4,345,playpen,0,0,0,0.0
00843-DYehNKdT76V,1_4,346,plenum box,0,0,0,0.0
00843-DYehNKdT76V,1_4,347,pliers,0,0,0,0.0
00843-DYehNKdT76V,1_4,348,plumbing,0,0,0,0.0
00843-DYehNKdT76V,1_4,349,plunger,0,0,0,0.0
00843-DYehNKdT76V,1_4,350,podium,0,0,0,0.0
00843-DYehNKdT76V,1_4,351,pole,0,0,0,0.0
00843-DYehNKdT76V,1_4,352,pool,0,0,0,0.0
00843-DYehNKdT76V,1_4,353,pool table,0,0,0,0.0
00843-DYehNKdT76V,1_4,354,porcelain,0,0,0,0.0
00843-DYehNKdT76V,1_4,355,poster,0,0,0,0.0
00843-DYehNKdT76V,1_4,356,pot,0,0,0,0.0
00843-DYehNKdT76V,1_4,357,pot lid,0,0,0,0.0
00843-DYehNKdT76V,1_4,358,pouches,0,0,0,0.0
00843-DYehNKdT76V,1_4,359,press,0,0,0,0.0
00843-DYehNKdT76V,1_4,360,pressure washer,0,0,0,0.0
00843-DYehNKdT76V,1_4,361,printer,0,0,0,0.0
00843-DYehNKdT76V,1_4,362,product,0,0,0,0.0
00843-DYehNKdT76V,1_4,363,products,0,0,0,0.0
00843-DYehNKdT76V,1_4,364,prop,0,0,0,0.0
00843-DYehNKdT76V,1_4,365,pump,0,0,0,0.0
00843-DYehNKdT76V,1_4,366,punchbag,0,0,0,0.0
00843-DYehNKdT76V,1_4,367,puppet,0,0,0,0.0
00843-DYehNKdT76V,1_4,368,rag,0,0,0,0.0
00843-DYehNKdT76V,1_4,369,rail,0,0,0,0.0
00843-DYehNKdT76V,1_4,370,rake,0,0,0,0.0
00843-DYehNKdT76V,1_4,371,receipt printer,0,0,0,0.0
00843-DYehNKdT76V,1_4,372,records,0,0,0,0.0
00843-DYehNKdT76V,1_4,373,recuperator,0,0,0,0.0
00843-DYehNKdT76V,1_4,374,refrigerator,0,0,0,0.0
00843-DYehNKdT76V,1_4,375,remote control,0,0,0,0.0
00843-DYehNKdT76V,1_4,376,rice cooker,0,0,0,0.0
00843-DYehNKdT76V,1_4,377,riser,0,0,0,0.0
00843-DYehNKdT76V,1_4,378,rocking horse,0,0,0,0.0
00843-DYehNKdT76V,1_4,379,rod,0,0,0,0.0009990430785675741
00843-DYehNKdT76V,1_4,380,roll,0,0,0,0.0
00843-DYehNKdT76V,1_4,381,rope,0,0,0,0.0
00843-DYehNKdT76V,1_4,382,router,0,0,0,0.0
00843-DYehNKdT76V,1_4,383,rug,0,0,0,0.0
00843-DYehNKdT76V,1_4,384,safe,0,0,0,0.0
00843-DYehNKdT76V,1_4,385,saturator,0,0,0,0.0
00843-DYehNKdT76V,1_4,386,sauna,0,0,0,0.0
00843-DYehNKdT76V,1_4,387,saw,0,0,0,0.03946076037122004
00843-DYehNKdT76V,1_4,388,saxophone,0,0,0,0.0
00843-DYehNKdT76V,1_4,389,scale,0,0,0,0.0
00843-DYehNKdT76V,1_4,390,scanner,0,0,0,0.0
00843-DYehNKdT76V,1_4,391,screen,0,0,0,0.0
00843-DYehNKdT76V,1_4,392,screen frame,0,0,0,0.0
00843-DYehNKdT76V,1_4,393,screwdriver,0,0,0,0.0
00843-DYehNKdT76V,1_4,394,sculpture,0,0,0,0.0
00843-DYehNKdT76V,1_4,395,security camera,0,0,0,0.0
00843-DYehNKdT76V,1_4,396,self-closing mechanism,0,0,0,0.0
00843-DYehNKdT76V,1_4,397,sensor,0,1,0,0.0
00843-DYehNKdT76V,1_4,398,separator,0,0,0,0.0
00843-DYehNKdT76V,1_4,399,set of valves,0,0,0,0.0
00843-DYehNKdT76V,1_4,400,sewing machine,0,0,0,0.0
00843-DYehNKdT76V,1_4,401,sewing tools,0,0,0,0.0
00843-DYehNKdT76V,1_4,402,shampoo,0,0,0,0.0
00843-DYehNKdT76V,1_4,403,sheet music,0,0,0,0.0
00843-DYehNKdT76V,1_4,404,sheets / clothes,0,0,0,0.0
00843-DYehNKdT76V,1_4,405,shelf,0,1,0,0.0
00843-DYehNKdT76V,1_4,406,ship toy,0,0,0,0.0
00843-DYehNKdT76V,1_4,407,shisha,0,0,0,0.0
00843-DYehNKdT76V,1_4,408,shoe,0,0,0,0.0
00843-DYehNKdT76V,1_4,409,shoe rack,0,0,0,0.0
00843-DYehNKdT76V,1_4,410,shoehorn,0,0,0,0.0
00843-DYehNKdT76V,1_4,411,shovel,0,0,0,0.0
00843-DYehNKdT76V,1_4,412,shower,1,1,3,0.9967886436340919
00843-DYehNKdT76V,1_4,413,shower seat,0,0,0,0.0
00843-DYehNKdT76V,1_4,414,shredder,0,0,0,0.0
00843-DYehNKdT76V,1_4,415,side table,0,1,0,0.0
00843-DYehNKdT76V,1_4,416,sideboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,417,sign,0,0,0,0.0
00843-DYehNKdT76V,1_4,418,silicone gun,0,0,0,0.0
00843-DYehNKdT76V,1_4,419,silicone tube,0,0,0,0.0
00843-DYehNKdT76V,1_4,420,sink,1,1,1,0.9561590126608953
00843-DYehNKdT76V,1_4,421,skateboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,422,skates,0,0,0,0.0
00843-DYehNKdT76V,1_4,423,ski,0,0,0,0.0
00843-DYehNKdT76V,1_4,424,sky,0,0,0,0.0
00843-DYehNKdT76V,1_4,425,sled,0,0,0,0.0
00843-DYehNKdT76V,1_4,426,sleeping bag,0,0,0,0.0
00843-DYehNKdT76V,1_4,427,smoke detector,0,0,0,0.0
00843-DYehNKdT76V,1_4,428,snack,0,0,0,0.0
00843-DYehNKdT76V,1_4,429,soap,0,1,0,0.0
00843-DYehNKdT76V,1_4,430,socks,0,0,0,0.0
00843-DYehNKdT76V,1_4,431,sofa,0,1,0,0.0
00843-DYehNKdT76V,1_4,432,solarium,0,0,0,0.0
00843-DYehNKdT76V,1_4,433,speaker,0,0,0,0.0
00843-DYehNKdT76V,1_4,434,speaker stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,435,spices,0,0,0,0.0
00843-DYehNKdT76V,1_4,436,sponge,0,0,0,0.0
00843-DYehNKdT76V,1_4,437,spray can,0,0,0,0.0
00843-DYehNKdT76V,1_4,438,sprinkler,0,0,0,0.0
00843-DYehNKdT76V,1_4,439,square,0,0,0,0.0
00843-DYehNKdT76V,1_4,440,stack,0,0,0,0.0
00843-DYehNKdT76V,1_4,441,stack of books / papers,0,0,0,0.0
00843-DYehNKdT76V,1_4,442,stack of stuff,0,0,0,0.0
00843-DYehNKdT76V,1_4,443,stack of yarns,0,0,0,0.0
00843-DYehNKdT76V,1_4,444,stage,0,0,0,0.0
00843-DYehNKdT76V,1_4,445,stained glass,0,0,0,0.0
00843-DYehNKdT76V,1_4,446,stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,447,star,0,0,0,0.0
00843-DYehNKdT76V,1_4,448,stationery,0,0,0,0.0
00843-DYehNKdT76V,1_4,449,steel plate,0,0,0,0.0
00843-DYehNKdT76V,1_4,450,step stool,0,0,0,0.0
00843-DYehNKdT76V,1_4,451,stick,0,0,0,0.0
00843-DYehNKdT76V,1_4,452,stone,0,0,0,0.0
00843-DYehNKdT76V,1_4,453,stonework,0,0,0,0.0
00843-DYehNKdT76V,1_4,454,stool,0,0,0,0.0
00843-DYehNKdT76V,1_4,455,storage,0,0,0,0.0
00843-DYehNKdT76V,1_4,456,strings,0,0,0,0.0
00843-DYehNKdT76V,1_4,457,stroke,0,0,0,0.0
00843-DYehNKdT76V,1_4,458,sunbed,0,0,0,0.0
00843-DYehNKdT76V,1_4,459,support,0,0,0,0.0
00843-DYehNKdT76V,1_4,460,surface,0,0,0,0.0
00843-DYehNKdT76V,1_4,461,surfboard,0,0,0,0.0
00843-DYehNKdT76V,1_4,462,swing,0,0,0,0.0
00843-DYehNKdT76V,1_4,463,switch,0,0,0,0.0
00843-DYehNKdT76V,1_4,464,table,0,1,0,0.0
00843-DYehNKdT76V,1_4,465,table cloth,0,0,0,0.0
00843-DYehNKdT76V,1_4,466,table pad,0,0,0,0.0
00843-DYehNKdT76V,1_4,467,table stand,0,0,0,0.0
00843-DYehNKdT76V,1_4,468,table tennis table,0,0,0,0.0
00843-DYehNKdT76V,1_4,469,tablet,0,0,0,0.0
00843-DYehNKdT76V,1_4,470,tambourine,0,0,0,0.0
00843-DYehNKdT76V,1_4,471,tea set,0,0,0,0.0
00843-DYehNKdT76V,1_4,472,telescope,0,0,0,0.0
00843-DYehNKdT76V,1_4,473,tennis racket,0,0,0,0.0
00843-DYehNKdT76V,1_4,474,tent,0,0,0,0.0
00843-DYehNKdT76V,1_4,475,thermometer,0,0,0,0.0
00843-DYehNKdT76V,1_4,476,thermostat,0,0,0,0.0
00843-DYehNKdT76V,1_4,477,three,0,0,0,0.0
00843-DYehNKdT76V,1_4,478,tile,0,0,0,0.9986613796342813
00843-DYehNKdT76V,1_4,479,tire,0,0,0,0.0
00843-DYehNKdT76V,1_4,480,tissue,0,0,0,0.31704852139928696
00843-DYehNKdT76V,1_4,481,title,0,0,0,0.0
00843-DYehNKdT76V,1_4,482,toaster,0,0,0,0.0
00843-DYehNKdT76V,1_4,483,toaster oven,0,0,0,0.0
00843-DYehNKdT76V,1_4,484,toilet,1,1,1,0.0
00843-DYehNKdT76V,1_4,485,toilet brush,0,1,0,0.0
00843-DYehNKdT76V,1_4,486,toilet cleaner,0,0,0,0.0
00843-DYehNKdT76V,1_4,487,toilet paper,0,1,0,0.0
00843-DYehNKdT76V,1_4,488,toiletry,0,0,0,0.0
00843-DYehNKdT76V,1_4,489,tool,0,0,0,0.0
00843-DYehNKdT76V,1_4,490,tool rack,0,0,0,0.0
00843-DYehNKdT76V,1_4,491,toothbrush,0,0,0,0.0
00843-DYehNKdT76V,1_4,492,toothpaste,0,0,0,0.0
00843-DYehNKdT76V,1_4,493,towel,0,1,0,0.0
00843-DYehNKdT76V,1_4,494,towel bar,0,0,0,0.0
00843-DYehNKdT76V,1_4,495,toy,0,0,0,0.0
00843-DYehNKdT76V,1_4,496,traffic cone,0,0,0,0.0
